id,datetime,url,label,summary,cause,effect,sentiment,coins_mentioned
132,2022-11-15,https://cryptonews.com/news/bitcoin-bull-michael-saylor-says-ftx-crash-can-benefit-btc-heres-what-he-said.htm,1,"Former MicroStrategy CEO Michael Saylor views the FTX collapse as beneficial for Bitcoin, arguing it serves as an expensive advertisement for BTC by highlighting the need for regulated digital assets. He believes 99% of unbacked crypto tokens will disappear and that only registered digital assets trading on regulated exchanges have a viable future. Saylor compares the situation to a corrupt crypto bank collapse that will accelerate regulatory intervention and help Bitcoin as institutional interest grows.","FTX exchange collapse and bankruptcy filing, which Saylor describes as a corrupt crypto bank collapse fueled by unregistered securities and unregulated trading","BTC trading at $16,931 (up 1.3% daily, down 18% weekly), FTT at $1.7 (up 12% daily, down 92.3% weekly), expected massive shakeout with 99% of unbacked tokens predicted to disappear, and anticipated increased regulatory intervention",mixed,"BTC,ETH,FTT"
133,2022-11-15,https://cryptonews.com/news/will-edward-snowdens-new-bitcoin-price-prediction-be-accurate-again.htm,1,Error processing article,Unknown,Unknown,neutral,
134,2022-11-15,https://cryptonews.com/news/el-salvadors-bukele-says-ftx-the-opposite-of-bitcoin.htm,1,"El Salvador's President Nayib Bukele criticized FTX and compared its CEO Sam Bankman-Fried to financial criminals like Bernie Madoff, while defending Bitcoin as fundamentally different from other cryptocurrencies. An economist noted that El Salvador's Bitcoin purchases have lost 67% of their value since the country began buying in September 2021. A survey found that 77% of Salvadorans believe Bitcoin adoption has not benefited them, amid concerns about the economic impact of the Bitcoin Law.","FTX collapse and comparison to Ponzi schemes, combined with El Salvador's significant losses on Bitcoin investments and low public adoption rates","El Salvador's Bitcoin holdings have lost 67% of their value since September 2021, with 77% of the population reporting no benefit from Bitcoin adoption",mixed,BTC
135,2022-11-16,https://cryptonews.com/news/bitcoin-price-prediction-as-ukraine-conflict-escalation-fears-send-prices-lower-time-buy-dip.htm,0,Error processing article,Unknown,Unknown,neutral,
136,2022-11-16,https://cryptonews.com/news/pantera-capital-believes-bitcoin-will-hit-150000-soon-heres-how-when.htm,0,"Pantera Capital predicts Bitcoin will reach nearly $150,000 in the first half of 2025, following historical patterns around Bitcoin halving events. The firm believes Bitcoin's bottom could occur around November 30, 2022, followed by a rally to $36,000 before the March 2024 halving, then a strong post-halving surge. This prediction is based on historical data showing Bitcoin typically bottoms 477 days before halving events and peaks about 480 days after them.","Historical Bitcoin halving patterns and cycles, where Bitcoin has historically bottomed 477 days prior to halving events and peaked 480 days after, combined with the upcoming March 22, 2024 halving date.","Predicted Bitcoin price trough on November 30, 2022, followed by a rally to around $36,000 before the 2024 halving, then a surge to nearly $150,000 in the first half of 2025. Pantera has increased their Bitcoin allocation to reduce downside risk.",bullish,BTC
137,2022-11-16,https://cryptonews.com/news/south-korean-police-probe-crypto-mining-outfit-ponzi-scam-suspicions.htm,0,"South Korean police are investigating crypto mining firm Btbank (also known as OK-Bit) for allegedly failing to repay investors who were promised monthly returns of 3-12%. The firm, connected to KOK Play project, allegedly operated a multi-level structure where investors could deposit $250-$200,000 for guaranteed mining profits from facilities in South Korea and Kazakhstan. Over 200 victims have been unable to withdraw funds since mid-2022, with lawyers estimating over 1,000 total victims may be affected. The company used deceptive tactics and recruitment bonuses to attract new investors before stopping withdrawals.","Investigation into alleged crypto mining scam where Btbank failed to return investments to over 200 victims, promising unrealistic guaranteed returns of 3-12% monthly","No specific price movements mentioned, but regulatory crackdown on fraudulent crypto schemes and investor losses potentially damaging market confidence",bearish,"ETH,KOK"
138,2022-11-16,https://cryptonews.com/news/bitcoin-price-ethereum-unchanged-chiliz-rockets-16.htm,0,"Bitcoin and Ethereum are trading sideways with minimal price movements on November 16, 2022. The global crypto market cap gained over 0.50% to $847 billion with trading volume increasing 25% to $62.50 billion. Some altcoins showed significant movements, with Chiliz (CHZ), Stacks (STX), and Algorand (ALGO) leading gains of over 12-16%, while Trust Wallet Token (TWT) and Helium (HNT) declined. Bitcoin remains in a consolidation range between $16,000-$18,000 with key technical levels being watched for future direction.","General market consolidation and sideways trading, with Bitcoin facing resistance at the 23.6% Fibonacci retracement level of $17,200","Bitcoin up less than 1% to $16,892, Ethereum up less than 0.50% to $1,256, CHZ surged 16% to $0.2325, STX gained 12% to $0.2480, ALGO increased 12%, TWT dropped 16% to $1.89, HNT fell 5% to $2.45. Global crypto market cap gained 0.50% to $847 billion, trading volume increased 25% to $62.50 billion",neutral,"BTC,ETH,CHZ,STX,ALGO,TWT,HNT,D2T"
139,2022-11-17,https://cryptonews.com/news/bitcoin-price-prediction-as-crypto-prices-stabilize-20000-btc-cards.htm,1,Error processing article,Unknown,Unknown,neutral,
140,2022-11-17,https://cryptonews.com/news/bitcoin-price-and-ethereum-prediction-risk-off-triggers-as-genesis-trading-halts-withdrawals.htm,1,Error processing article,Unknown,Unknown,neutral,
141,2022-11-17,https://cryptonews.com/news/south-korean-crypto-exchange-gopax-services-hit-by-genesis.htm,1,"South Korean crypto exchange Gopax is experiencing disruptions due to Genesis Global Capital pausing redemptions and loan offerings, delaying payments to GOFi staking customers. The situation is complicated by Digital Currency Group owning a 14% stake in Gopax. Reports suggest Binance has held talks with Gopax officials about a potential acquisition, as the exchange giant seeks to enter the official South Korean crypto market.",Genesis Global Capital's decision to pause redemptions and new loan offerings amid broader crypto market chaos following FTX collapse,"Gopax delayed interest and principal payments to GOFi staking service customers, disrupted platform services, potential acquisition talks with Binance",bearish,
142,2022-11-18,https://cryptonews.com/news/1-5-south-koreans-still-investing-crypto-which-coins-are-they-trading.htm,1,"A survey of 2,000 South Koreans found that 18.2% are still investing in cryptocurrency despite the FTX collapse and market downturn. Bitcoin remains the most popular choice at 46.1%, followed by Ethereum at 25.9% and XRP at 24.5%. Trading volumes on domestic exchanges like Upbit have fallen dramatically from $10.3 billion in March to just over $1 billion in mid-November. South Korean exchanges have largely avoided the liquidity issues affecting other platforms following the FTX collapse.",FTX exchange collapse and global crypto market downturn,"Trading volumes on Upbit fell from $10.3 billion in March to just over $1 billion in mid-November, representing approximately 90% decline in daily trading volume",mixed,"BTC,ETH,XRP,DOGE"
143,2022-11-18,https://cryptonews.com/news/bitcoin-price-and-ethereum-prediction-trust-wallet-token-pumps-85.htm,1,Error processing article,Unknown,Unknown,neutral,
144,2022-11-18,https://cryptonews.com/news/rich-dad-poor-dad-robert-kiyosaki-calls-ftx-founder-bernie-madoff-of-crypto-says-bitcoin-not-problem.htm,1,"Robert Kiyosaki, author of Rich Dad Poor Dad, called FTX founder Sam Bankman-Fried the 'Bernie Madoff of Crypto' following FTX's collapse and bankruptcy filing. Kiyosaki criticized SBF's political donations and compared the situation to Bernie Madoff's infamous Ponzi scheme. Despite the FTX turmoil, Kiyosaki remains bullish on Bitcoin, stating he would be excited if BTC drops to $10-12k as a buying opportunity. Bitcoin was trading at $16,752 at the time, showing mixed short-term performance but significant yearly decline.","FTX exchange collapse and bankruptcy, with founder Sam Bankman-Fried being compared to Bernie Madoff due to alleged fraudulent activities and mismanagement","BTC trading at $16,752, up 1.3% daily but down 5% weekly, 13% monthly, and 72% yearly. Market showing mixed performance amid regulatory investigations and exchange instability",mixed,BTC
145,2022-11-18,https://cryptonews.com/news/russia-could-legalize-crypto-mining-by-jan-1-2023-as-long-as-happens.htm,1,"Russia may legalize cryptocurrency mining as early as January 1, 2023, with a new bill set to be presented to parliament in December. The legislation, backed by key financial committee leaders, would allow crypto mining operations on Russian soil but prohibit mined coins from entering the Russian economy. The bill includes provisions for regulated mining pools and a potential regulatory sandbox for experimental crypto transactions under government supervision.",Russian government preparing to introduce legislation that could legalize cryptocurrency mining with regulatory framework,"No specific price movements or numerical changes mentioned, but potential regulatory clarity and legitimization of crypto mining operations in Russia",bullish,
